;ano;retention;regiao_saude
6;2020-01;0.611111111111111;25002
7;2021-01;0.7916666666666666;25002
8;2022-01;0.75;25002
9;2023-01;0.7098214285714286;25002
10;2024-01;0.6761904761904762;25002
0;2014-01;0.9365079365079365;25001
1;2015-01;0.9100529100529101;25001
2;2016-01;0.6773809523809524;25001
3;2017-01;0.6298412698412699;25001
4;2018-01;0.5352380952380952;25001
5;2019-01;0.5678991596638655;25001
6;2020-01;0.6161344537815125;25001
7;2021-01;0.6119327731092437;25001
8;2022-01;0.6388235294117648;25001
9;2023-01;0.7152941176470589;25001
10;2024-01;0.7387394957983193;25001
0;2014-01;0.75;25005
1;2015-01;0.625;25005
2;2016-01;0.6666666666666666;25005
3;2017-01;0.625;25005
4;2018-01;0.625;25005
5;2019-01;0.5833333333333334;25005
6;2020-01;0.75;25005
7;2021-01;1.0;25005
8;2022-01;0.5;25005
9;2023-01;0.611111111111111;25005
10;2024-01;0.8333333333333334;25005
0;2014-01;0.7314814814814815;26003
1;2015-01;0.717283950617284;26003
2;2016-01;0.6754629629629629;26003
3;2017-01;0.5688888888888889;26003
4;2018-01;0.48;26003
5;2019-01;0.6466666666666667;26003
6;2020-01;0.675;26003
7;2021-01;0.6622222222222222;26003
8;2022-01;0.5911111111111111;26003
9;2023-01;0.5711111111111111;26003
10;2024-01;0.6622222222222222;26003
0;2014-01;0.9150943396226415;26010
1;2015-01;0.8338993710691823;26010
2;2016-01;0.7893238993710692;26010
3;2017-01;0.8084025157232704;26010
4;2018-01;0.7042875816993464;26010
5;2019-01;0.7446535947712418;26010
6;2020-01;0.6826797385620915;26010
7;2021-01;0.7604575163398692;26010
8;2022-01;0.752853192559075;26010
9;2023-01;0.759238310708899;26010
10;2024-01;0.7715989159891599;26010
0;2014-01;0.75;22011
1;2015-01;0.8333333333333334;22011
2;2016-01;0.875;22011
3;2017-01;0.8333333333333334;22011
4;2018-01;0.75;22011
5;2019-01;0.8333333333333334;22011
6;2020-01;1.0;22011
7;2021-01;1.0;22011
8;2022-01;1.0;22011
9;2023-01;0.95;22011
10;2024-01;0.8125;22011
0;2014-01;0.875;22003
1;2015-01;0.8333333333333334;22003
2;2016-01;0.6875;22003
3;2017-01;0.4375;22003
4;2018-01;0.5625;22003
5;2019-01;0.7;22003
6;2020-01;0.3;22003
7;2021-01;0.4666666666666666;22003
8;2022-01;0.4666666666666666;22003
9;2023-01;0.3625;22003
10;2024-01;0.38888888888888884;22003
0;2014-01;0.8547698872295032;41002
1;2015-01;0.8592037851409994;41002
