;regiao_saude;retencao_geral
0;12002;0.755
0;27007;0.650010501995379
0;27001;0.7464576586644817
0;27008;0.7116666666666666
0;27009;0.7621951219512195
0;13003;0.9827586206896551
0;13001;0.7817773496344924
0;23004;0.75
0;23002;0.5689958592132506
0;23001;0.7897710808321875
0;23013;0.8449612403100776
0;23021;0.748394660894661
0;23009;0.6276595744680851
0;23022;0.5725000000000001
0;23011;0.7632775632775632
0;32002;0.7869254142698275
0;32004;0.7536960929365993
0;32005;0.7546289028431885
0;21011;0.6614583333333333
0;21007;0.675
0;21016;0.8151558758701616
0;31016;0.7128194272079588
0;31001;0.8645589383294302
0;31094;0.7525641025641026
0;31071;0.803921568627451
0;31037;0.888706140350877
0;31031;0.7231329690346084
0;31004;0.7986111111111112
0;31059;0.8329979879275653
0;31009;0.8428205128205128
0;31003;0.906773211567732
0;31057;0.8172348484848484
0;31006;0.8841145833333333
0;31092;0.8035947712418301
0;31024;0.7538813886210222
0;31099;0.8212851405622489
0;31075;0.8077486710820044
0;31064;0.8458333333333332
0;31055;0.8414634146341463
0;31086;0.8066853881692183
0;31002;0.8307692307692308
0;31022;0.7962719298245613
0;31096;1.0
0;31007;0.8235491071428571
0;31052;0.7884615384615384
0;31023;0.7783783783783783
0;31097;0.7206260690269218
0;31025;0.7369264507422403
0;31044;0.8596491228070176
0;31017;0.5599945761389082
0;31084;0.8508241758241758
0;31046;1.0
0;31072;0.8213109935332158
0;50001;0.7906269947432174
0;50003;0.8700587606837608
0;50004;0.823076923076923
0;15006;0.7079300616567697
0;15003;0.7230046948356806
0;15002;0.7440476190476191
0;25002;0.6850864723999052
0;25001;0.6864843373246734
0;25005;0.6977124183006537
0;26003;0.6073866000832292
0;26010;0.7325176449566693
0;22011;0.8518518518518519
0;22003;0.6017948717948717
0;41002;0.7635726970236929
0;41010;0.8837232620320857
0;41015;0.8161041339612768
0;41008;0.9006410256410257
0;41017;0.7414490271633128
0;41014;0.7732919254658386
0;41018;0.8661616161616162
0;41005;0.9070512820512822
0;41007;0.7502125850340136
0;41001;0.7909090909090909
0;41003;0.7664969834087482
0;41011;0.9348717948717948
0;41020;0.8418114143920595
0;41006;0.9031007751937984
0;14001;0.8328703703703705
0;14002;1.0
0;43014;0.8685897435897435
0;43027;0.8084163898117386
0;43004;0.8101990049751243
0;43023;0.7549080580758663
0;43001;0.66276739133882
0;43010;0.7450868103732813
0;43008;0.5435332783561405
0;43017;0.9403889761032619
0;43028;0.8472222222222223
0;43007;0.5281807801119371
0;43005;0.5708333333333334
0;43016;0.8537414965986395
0;43026;0.6083333333333334
0;43029;0.7515490533562822
0;43021;0.7837567194710051
0;43002;0.9021739130434783
0;43011;0.9738562091503269
0;43006;0.6886401326699834
0;42013;0.809322033898305
0;42002;0.7448361823361823
0;42008;0.8510802469135802
0;42011;0.8967719780219781
0;42012;0.8342490842490842
0;42004;0.9399585921325052
0;42005;0.723628503562714
0;42006;0.7027131782945736
0;42007;0.7961585981739591
0;42001;0.8141534391534392
0;42017;0.8565505804311774
0;42016;0.8331481481481482
0;42003;0.7037037037037036
0;28001;0.740477266398319
0;28006;0.5562703962703962
0;28003;0.6226666666666667
0;28004;0.7916666666666665
0;35074;0.5928571428571429
0;35172;0.7966611734816494
0;35021;0.8585365853658538
0;35051;0.7260191197691198
0;35031;0.6174083269671505
0;35071;0.668145956607495
0;35133;0.49512820512820505
0;35072;0.7135461250384065
0;35161;0.7592123769338959
0;35151;0.8041666666666666
0;35013;0.5777506346351691
0;35041;0.7379323266541312
0;35141;0.5592954664383235
0;35011;0.5040165926360535
0;35163;0.6813217083937153
0;35171;0.6765247241559629
0;35064;0.7474376114081995
0;35022;0.8051470588235294
0;35014;0.5528651134685838
0;35121;0.7876579203109817
0;35103;0.6686746987951807
0;35112;0.8432700036536355
0;35132;0.7387705436071544
0;35015;0.5388919756240566
0;35142;0.8088131609870739
0;35155;0.7744482013712782
0;35016;0.7097236442589104
0;27010;0.9736842105263158
0;16003;0.88
0;29006;0.5948042435364951
0;29007;0.8830128205128206
0;29012;0.8045112781954886
0;29016;0.7567251461988305
0;29020;0.7427701618499474
0;29028;0.7592818945760123
0;29001;0.7338827838827839
0;29003;0.8861111111111111
0;29014;0.6974137931034482
0;29026;0.9034883720930231
0;29025;0.7122427983539095
0;29019;0.6434426229508198
0;52005;0.7395167022032694
0;52001;0.6823125803994048
0;52004;0.6439008480104371
0;52015;0.8929292929292929
0;52016;0.8814207650273223
0;21013;0.8114035087719299
0;21015;0.8909090909090909
0;31068;0.9102564102564102
0;31013;0.7179288582903041
0;31078;0.5775462962962963
0;31036;0.834981684981685
0;31021;0.7879353233830846
0;31015;0.6994444444444443
0;31018;0.5509349732664339
0;31085;1.0
0;31049;0.8440170940170939
0;15010;0.9705882352941176
0;15004;0.8486842105263158
0;15008;0.6548800661703887
0;15011;0.813953488372093
0;25007;0.6289743589743589
0;25006;0.7336601307189543
0;25009;0.855072463768116
0;25016;0.7220591908091908
0;25011;0.7878787878787878
0;26006;0.6759745564892624
0;26008;0.7122222222222222
0;26009;0.8492945326278659
0;26012;0.9215384615384615
0;22004;0.766509680795395
0;22005;0.9215686274509803
0;22006;1.0
0;41019;0.87
0;24004;0.6424319727891156
0;24007;0.8176591149280226
0;24006;0.8247863247863247
0;11002;0.8269230769230768
0;11004;0.7808080808080808
0;43012;0.8757575757575757
0;43013;0.8121450234353461
0;42010;0.8109452736318409
0;42009;0.918859649122807
0;35091;0.8044871794871794
0;35023;0.7539435248296008
0;35081;0.6727262977262978
0;35012;0.5916463334645153
0;35032;0.7941176470588235
0;35061;0.9336956521739131
0;35131;0.5384160526678191
0;35156;0.7008771929824561
0;35073;0.6195526695526695
0;35062;0.8488168198842356
0;35092;0.77805330634278
0;35093;0.7304319033132592
0;35101;0.7781793842034805
0;35114;0.7386759581881532
0;35034;0.8642254370102471
0;35157;0.7303030303030303
0;13006;1.0
0;29004;0.7332112332112333
0;29009;0.8191244239631338
0;29015;0.8120915032679739
0;29010;0.8602150537634408
0;23017;0.8079999999999999
0;23010;0.7446808510638298
0;23003;0.5540769732550554
0;23018;0.7616959064327485
0;52011;0.6988155617276497
0;52012;0.8541666666666666
0;15012;0.9292929292929292
0;15009;0.7759961127308068
0;26011;0.7404761904761904
0;22009;0.813953488372093
0;11007;1.0
0;43022;0.9554263565891473
0;43025;0.6376842948717949
0;43009;0.5840057319223986
0;43020;0.8973333333333332
0;43003;0.7711805555555558
0;43015;0.9197530864197531
0;43024;0.8421052631578947
0;28005;0.7803030303030304
0;17006;0.8962441314553992
0;27004;0.6461640211640213
0;27003;0.6284482758620689
0;13002;0.7777777777777778
0;52002;0.6166438824333561
0;52017;0.7375238095238095
0;52009;0.9090909090909091
0;21003;0.7946428571428571
0;31089;0.9107142857142857
0;31053;1.0
0;31060;0.8933333333333332
0;31048;0.7128117913832198
0;51002;0.8006491398896461
0;51013;0.8070776255707762
0;15014;1.0
0;25003;0.6108225108225108
0;25012;0.5793650793650794
0;26004;0.7428571428571428
0;26005;0.6300154320987654
0;22002;0.8947368421052632
0;41016;0.7927738927738928
0;41009;0.848079561042524
0;41022;0.9784946236559139
0;41021;0.7629629629629631
0;33002;0.6589802243211335
0;33008;0.7364436159079016
0;33005;0.5862242315367121
0;33006;0.5164312501520928
0;33003;0.7081857719788754
0;33004;0.737794744937602
0;33007;0.8096385542168675
0;33001;0.8165584415584417
0;33009;0.6173367808661927
0;29005;0.6655701754385965
0;29022;0.7175141242937852
0;23007;0.92
0;23020;0.7069444444444444
0;53001;0.7621283165954909
0;21005;0.7418181818181819
0;21008;0.8135964912280701
0;21009;0.8138297872340425
0;31047;0.9388888888888888
0;31019;0.7573529411764706
0;31051;0.9571428571428572
0;31032;0.8095238095238096
0;31093;0.8423913043478259
0;31095;0.8375
0;31058;0.7507936507936508
0;51011;1.0
0;51010;1.0
0;51004;1.0
0;51007;0.9886363636363636
0;15001;0.8101851851851851
0;25015;0.6212121212121212
0;22008;0.7608695652173914
0;41012;0.90625
0;11001;0.7948717948717948
0;35162;0.7658045977011495
0;35094;0.7709459459459458
0;35063;0.6450871080139373
0;35143;0.8285334967320263
0;35065;0.6812865497076023
0;35082;0.7923497267759562
0;35102;0.817283950617284
0;35104;0.6859867860187553
0;35033;0.6966338259441708
0;35174;0.7801587301587303
0;35095;0.8288288288288288
0;35173;0.704
0;35083;0.6753164556962026
0;16001;0.8018867924528302
0;29024;0.6583333333333333
0;23019;0.6304093567251463
0;31010;0.7272727272727273
0;31087;0.7782608695652173
0;31076;1.0
0;31045;0.7237196765498651
0;31012;0.8893229166666667
0;31008;0.8741496598639455
0;31026;0.8833333333333333
0;31070;0.7369565217391304
0;31035;0.915
0;51003;1.0
0;26007;0.8603174603174603
0;26002;0.6827777777777777
0;41013;0.8942857142857142
0;24002;0.8595588235294118
0;17001;0.8490566037735849
0;27006;0.6842424242424242
0;27005;0.5616702741702742
0;21002;0.8895348837209303
0;21017;0.598015873015873
0;31088;0.7357723577235772
0;51001;1.0
0;51014;0.7922077922077922
