;0;12;24;36;48;60;72;84;96;108;120;132;144;156;168;180;cod_regsaud
2024-01;2.0;;;;;;;;;;;;;;;;41012
2010-01;16.0;13.0;11.0;10.0;8.0;6.0;6.0;5.0;5.0;7.0;6.0;6.0;5.0;6.0;4.0;;41014
2011-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;41014
2012-01;2.0;1.0;;;;;;;;;;;;;;;41014
2013-01;3.0;2.0;2.0;1.0;1.0;;;;;;;;;;;;41014
2014-01;2.0;;;;;;;;;;;;;;;;41014
2015-01;2.0;;;;;;;;;;;;;;;;41014
2016-01;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41014
2017-01;3.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;41014
2018-01;2.0;1.0;1.0;1.0;;;;;;;;;;;;;41014
2019-01;1.0;1.0;1.0;;;;;;;;;;;;;;41014
2020-01;1.0;;1.0;;;;;;;;;;;;;;41014
2021-01;1.0;;;;;;;;;;;;;;;;41014
2022-01;2.0;2.0;1.0;;;;;;;;;;;;;;41014
2023-01;7.0;1.0;;;;;;;;;;;;;;;41014
2024-01;3.0;;;;;;;;;;;;;;;;41014
2010-01;37.0;33.0;25.0;25.0;25.0;23.0;21.0;19.0;20.0;20.0;19.0;19.0;19.0;17.0;14.0;;41017
2011-01;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;3.0;;;41017
2012-01;5.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;;;;41017
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;1.0;1.0;;;;;41017
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41017
2015-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41017
2016-01;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;;;;;;;;41017
2017-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;;;;;;;;;41017
2018-01;5.0;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;41017
2019-01;2.0;2.0;;2.0;2.0;2.0;;;;;;;;;;;41017
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;41017
2021-01;4.0;3.0;3.0;2.0;;;;;;;;;;;;;41017
2022-01;5.0;5.0;5.0;;;;;;;;;;;;;;41017
2023-01;2.0;1.0;;;;;;;;;;;;;;;41017
2024-01;3.0;;;;;;;;;;;;;;;;41017
2010-01;13.0;11.0;9.0;8.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;;41018
2011-01;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;41018
2012-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;41018
2013-01;2.0;1.0;1.0;1.0;;;;;;;;;;;;;41018
2014-01;2.0;;;;;;;;;;;;;;;;41018
2015-01;1.0;;;;;;;;;;;;;;;;41018
2016-01;2.0;;;;;;;;;;;;;;;;41018
2017-01;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;41018
2018-01;3.0;3.0;3.0;3.0;3.0;2.0;2.0;;;;;;;;;;41018
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;41018
2020-01;1.0;1.0;1.0;;;;;;;;;;;;;;41018
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;41018
2024-01;1.0;;;;;;;;;;;;;;;;41018
2010-01;11.0;9.0;9.0;6.0;5.0;4.0;4.0;4.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0;;41016
2011-01;3.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41016
2012-01;1.0;1.0;;;;;;;;;1.0;1.0;1.0;;;;41016
2013-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;41016
2014-01;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;41016
2015-01;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41016
2016-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41016
2017-01;3.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;41016
2018-01;1.0;;;;;;;;;;;;;;;;41016
2019-01;5.0;2.0;2.0;2.0;2.0;1.0;;;;;;;;;;;41016
2020-01;1.0;1.0;;;;;;;;;;;;;;;41016
2022-01;1.0;1.0;;;;;;;;;;;;;;;41016
2023-01;2.0;2.0;;;;;;;;;;;;;;;41016
2024-01;2.0;;;;;;;;;;;;;;;;41016
2010-01;5.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;41011
2012-01;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;41011
2014-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41011
2017-01;2.0;2.0;;;;;;;;;;;;;;;41011
2018-01;1.0;;;;;;;;;;;;;;;;41011
2019-01;3.0;2.0;2.0;1.0;2.0;2.0;;;;;;;;;;;41011
2020-01;6.0;6.0;6.0;6.0;5.0;;;;;;;;;;;;41011
2021-01;2.0;2.0;2.0;1.0;;;;;;;;;;;;;41011
2022-01;3.0;3.0;3.0;;;;;;;;;;;;;;41011
2023-01;2.0;1.0;;;;;;;;;;;;;;;41011
2024-01;1.0;;;;;;;;;;;;;;;;41011
2010-01;12.0;11.0;5.0;5.0;5.0;5.0;4.0;4.0;5.0;5.0;5.0;5.0;5.0;4.0;5.0;;41020
2011-01;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;41020
2012-01;2.0;2.0;1.0;1.0;;;;;;;;;;;;;41020
2014-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41020
2016-01;2.0;2.0;2.0;1.0;1.0;2.0;2.0;1.0;;;;;;;;;41020
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41020
2018-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41020
2019-01;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;41020
2020-01;2.0;2.0;2.0;1.0;;;;;;;;;;;;;41020
2022-01;2.0;1.0;1.0;;;;;;;;;;;;;;41020
2023-01;2.0;2.0;;;;;;;;;;;;;;;41020
2024-01;6.0;;;;;;;;;;;;;;;;41020
2010-01;19.0;18.0;15.0;15.0;14.0;13.0;12.0;11.0;11.0;11.0;10.0;10.0;10.0;9.0;9.0;;41015
2011-01;4.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;;41015
2012-01;5.0;3.0;3.0;;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;41015
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;41015
2014-01;3.0;3.0;3.0;3.0;2.0;1.0;;;1.0;;;;;;;;41015
2015-01;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41015
2016-01;8.0;6.0;5.0;4.0;4.0;4.0;4.0;4.0;3.0;;;;;;;;41015
2017-01;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;;;;;;;;;41015
2018-01;7.0;6.0;6.0;6.0;6.0;6.0;6.0;;;;;;;;;;41015
2019-01;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;;41015
2020-01;6.0;6.0;4.0;3.0;3.0;;;;;;;;;;;;41015
2021-01;4.0;3.0;3.0;2.0;;;;;;;;;;;;;41015
2022-01;6.0;5.0;4.0;;;;;;;;;;;;;;41015
2023-01;8.0;8.0;;;;;;;;;;;;;;;41015
2024-01;8.0;;;;;;;;;;;;;;;;41015
2010-01;14.0;13.0;11.0;11.0;10.0;10.0;7.0;8.0;8.0;8.0;8.0;9.0;6.0;6.0;6.0;;41008
2011-01;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41008
2012-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41008
2013-01;2.0;2.0;2.0;1.0;;;;;;;;;;;;;41008
2014-01;3.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;41008
2015-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;41008
2016-01;4.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;41008
2017-01;1.0;1.0;;;;;;;;;;;;;;;41008
2018-01;1.0;;;;;;;;;;;;;;;;41008
2019-01;3.0;2.0;1.0;1.0;;;;;;;;;;;;;41008
2020-01;3.0;2.0;1.0;1.0;2.0;;;;;;;;;;;;41008
2021-01;7.0;4.0;3.0;2.0;;;;;;;;;;;;;41008
2022-01;4.0;3.0;2.0;;;;;;;;;;;;;;41008
2023-01;2.0;2.0;;;;;;;;;;;;;;;41008
2024-01;1.0;;;;;;;;;;;;;;;;41008
2010-01;25.0;17.0;13.0;13.0;14.0;13.0;13.0;12.0;7.0;7.0;5.0;6.0;8.0;8.0;8.0;;41010
2011-01;8.0;7.0;6.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;41010
2012-01;3.0;2.0;1.0;;;1.0;;;;;;;;;;;41010
2013-01;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;41010
2014-01;7.0;6.0;5.0;4.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;41010
2015-01;7.0;5.0;4.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;;41010
2016-01;7.0;7.0;6.0;4.0;2.0;2.0;1.0;2.0;2.0;;;;;;;;41010
2017-01;6.0;4.0;3.0;4.0;3.0;3.0;3.0;2.0;;;;;;;;;41010
2018-01;6.0;6.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;41010
2019-01;3.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;41010
2020-01;12.0;12.0;10.0;7.0;6.0;;;;;;;;;;;;41010
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41010
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;41010
2023-01;5.0;4.0;;;;;;;;;;;;;;;41010
2024-01;4.0;;;;;;;;;;;;;;;;41010
2010-01;9.0;6.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;41005
2011-01;2.0;2.0;1.0;;;;;;;;;;;;;;41005
2012-01;6.0;5.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;41005
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41005
2014-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41005
2016-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41005
2017-01;1.0;1.0;1.0;;;;;;;;;;;;;;41005
2018-01;5.0;3.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;41005
2019-01;2.0;1.0;2.0;2.0;2.0;1.0;;;;;;;;;;;41005
2020-01;3.0;3.0;2.0;2.0;2.0;;;;;;;;;;;;41005
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;41005
2023-01;2.0;2.0;;;;;;;;;;;;;;;41005
2024-01;1.0;;;;;;;;;;;;;;;;41005
2010-01;21.0;13.0;10.0;8.0;8.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;;41003
2011-01;4.0;2.0;;1.0;1.0;;;;1.0;1.0;;;;;;;41003
2012-01;4.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;;;41003
2013-01;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;41003
2014-01;5.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;41003
2015-01;7.0;7.0;6.0;4.0;3.0;4.0;4.0;3.0;2.0;2.0;;;;;;;41003
2016-01;6.0;6.0;5.0;4.0;4.0;3.0;4.0;4.0;3.0;;;;;;;;41003
2017-01;3.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;41003
2018-01;3.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41003
2019-01;4.0;4.0;4.0;4.0;4.0;4.0;;;;;;;;;;;41003
2020-01;2.0;1.0;2.0;2.0;2.0;;;;;;;;;;;;41003
2021-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;41003
2023-01;1.0;;;;;;;;;;;;;;;;41003
2024-01;5.0;;;;;;;;;;;;;;;;41003
2010-01;21.0;15.0;12.0;10.0;8.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;6.0;5.0;5.0;;41019
2011-01;5.0;5.0;4.0;4.0;3.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;3.0;3.0;;;41019
2012-01;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41019
2013-01;5.0;5.0;4.0;4.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;41019
2014-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;41019
2015-01;3.0;2.0;2.0;2.0;2.0;2.0;2.0;;;1.0;;;;;;;41019
2016-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41019
2017-01;4.0;4.0;2.0;1.0;2.0;1.0;1.0;1.0;;;;;;;;;41019
2019-01;5.0;4.0;4.0;3.0;2.0;1.0;;;;;;;;;;;41019
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41019
2021-01;2.0;2.0;2.0;1.0;;;;;;;;;;;;;41019
2022-01;6.0;5.0;3.0;;;;;;;;;;;;;;41019
2023-01;2.0;1.0;;;;;;;;;;;;;;;41019
2024-01;2.0;;;;;;;;;;;;;;;;41019
2010-01;6.0;4.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;41013
2011-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41013
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;1.0;;;;;41013
2015-01;1.0;;;;;;;;;;;;;;;;41013
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41013
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41013
2022-01;3.0;1.0;2.0;;;;;;;;;;;;;;41013
2010-01;12.0;10.0;6.0;6.0;6.0;6.0;3.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;;41007
2011-01;1.0;;;;;;1.0;;;;;;;;;;41007
2012-01;5.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;41007
2013-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41007
2014-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;41007
2018-01;2.0;2.0;1.0;1.0;1.0;1.0;2.0;;;;;;;;;;41007
2019-01;1.0;1.0;;;;;;;;;;;;;;;41007
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41007
2021-01;4.0;3.0;3.0;3.0;;;;;;;;;;;;;41007
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;41007
2024-01;2.0;;;;;;;;;;;;;;;;41007
2010-01;6.0;6.0;5.0;3.0;3.0;3.0;3.0;3.0;1.0;;;;;;;;41021
2013-01;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;41021
2015-01;1.0;1.0;;;;;;;;;;;;;;;41021
2016-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;41021
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;41021
2018-01;1.0;1.0;;;;1.0;1.0;;;;;;;;;;41021
2019-01;1.0;1.0;1.0;;;;;;;;;;;;;;41021
2023-01;1.0;1.0;;;;;;;;;;;;;;;41021
2010-01;15.0;13.0;11.0;10.0;9.0;8.0;5.0;5.0;5.0;6.0;5.0;5.0;6.0;6.0;6.0;;41009
2011-01;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41009
2012-01;1.0;;;;;;;;;;;;;;;;41009
2013-01;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;41009
2014-01;3.0;2.0;;;;;1.0;1.0;1.0;1.0;1.0;;;;;;41009
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41009
2016-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41009
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41009
2018-01;3.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;41009
2019-01;10.0;6.0;6.0;7.0;7.0;7.0;;;;;;;;;;;41009
2020-01;5.0;5.0;4.0;4.0;4.0;;;;;;;;;;;;41009
2021-01;3.0;3.0;3.0;3.0;;;;;;;;;;;;;41009
2022-01;4.0;4.0;4.0;;;;;;;;;;;;;;41009
2023-01;8.0;7.0;;;;;;;;;;;;;;;41009
2024-01;10.0;;;;;;;;;;;;;;;;41009
2010-01;16.0;13.0;10.0;10.0;9.0;9.0;9.0;7.0;8.0;7.0;6.0;6.0;8.0;8.0;8.0;;41001
2011-01;6.0;5.0;4.0;4.0;4.0;3.0;3.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;;;41001
2013-01;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;41001
2015-01;2.0;2.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;;;;;;;41001
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41001
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41001
2018-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41001
2019-01;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;;41001
2020-01;3.0;3.0;1.0;1.0;1.0;;;;;;;;;;;;41001
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41001
2022-01;3.0;3.0;3.0;;;;;;;;;;;;;;41001
2023-01;4.0;1.0;;;;;;;;;;;;;;;41001
2024-01;6.0;;;;;;;;;;;;;;;;41001
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41004
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41004
2019-01;5.0;4.0;2.0;2.0;2.0;2.0;;;;;;;;;;;41004
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41004
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41004
2023-01;1.0;1.0;;;;;;;;;;;;;;;41004
2010-01;5.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;41022
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41022
2015-01;1.0;;;;;;;;;;;;;;;;41022
2016-01;1.0;;;;;;;;;;;;;;;;41022
2017-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41022
2018-01;1.0;1.0;;;;;;;;;;;;;;;41022
2019-01;1.0;;;;;;;;;;;;;;;;41022
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41022
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;41022
2023-01;1.0;1.0;;;;;;;;;;;;;;;41022
2010-01;6.0;5.0;4.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;41006
2011-01;1.0;;;;;;;;;;;;;;;;41006
2012-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41006
2013-01;2.0;2.0;2.0;2.0;;;;;1.0;1.0;1.0;1.0;;;;;41006
2016-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41006
2018-01;1.0;;;;;;;;;;;;;;;;41006
2019-01;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;;41006
2020-01;1.0;1.0;1.0;;;;;;;;;;;;;;41006
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41006
2022-01;2.0;1.0;1.0;;;;;;;;;;;;;;41006
2023-01;2.0;2.0;;;;;;;;;;;;;;;41006
2024-01;1.0;;;;;;;;;;;;;;;;41006
2010-01;7.0;6.0;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;33001
2012-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;33001
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;33001
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;33001
2023-01;1.0;1.0;;;;;;;;;;;;;;;33001
2024-01;1.0;;;;;;;;;;;;;;;;33001
2010-01;10.0;7.0;5.0;6.0;5.0;5.0;5.0;5.0;4.0;3.0;3.0;4.0;2.0;2.0;3.0;;33007
2011-01;1.0;1.0;1.0;;;;;;;;;;;;;;33007
2012-01;2.0;2.0;1.0;1.0;;;;;;;;1.0;1.0;;;;33007
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;33007
2014-01;3.0;3.0;1.0;2.0;2.0;3.0;2.0;;1.0;1.0;1.0;;;;;;33007
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;33007
2016-01;1.0;;1.0;1.0;1.0;1.0;;;;;;;;;;;33007
2018-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;33007
2019-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;33007
2020-01;1.0;1.0;;;;;;;;;;;;;;;33007
2021-01;2.0;1.0;1.0;1.0;;;;;;;;;;;;;33007
2022-01;3.0;2.0;3.0;;;;;;;;;;;;;;33007
2023-01;3.0;2.0;;;;;;;;;;;;;;;33007
2024-01;2.0;;;;;;;;;;;;;;;;33007
2010-01;17.0;11.0;11.0;12.0;13.0;14.0;13.0;11.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;;33002
2011-01;5.0;5.0;5.0;5.0;5.0;4.0;3.0;4.0;4.0;5.0;5.0;5.0;5.0;3.0;;;33002
2012-01;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;33002
2013-01;1.0;1.0;;;;1.0;;;;;;;;;;;33002
2014-01;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;33002
2015-01;4.0;4.0;3.0;1.0;1.0;1.0;;1.0;1.0;1.0;;;;;;;33002
2016-01;6.0;5.0;4.0;3.0;2.0;2.0;1.0;2.0;2.0;;;;;;;;33002
2017-01;4.0;3.0;2.0;2.0;3.0;4.0;4.0;4.0;;;;;;;;;33002
2018-01;3.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;33002
2019-01;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;;33002
2020-01;11.0;11.0;7.0;8.0;5.0;;;;;;;;;;;;33002
2021-01;1.0;1.0;;;;;;;;;;;;;;;33002
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;33002
2023-01;8.0;7.0;;;;;;;;;;;;;;;33002
2024-01;8.0;;;;;;;;;;;;;;;;33002
2010-01;13.0;12.0;8.0;6.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;;33004
2011-01;4.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;33004
2012-01;4.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;;;;33004
2013-01;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;2.0;2.0;2.0;;;;;33004
2014-01;6.0;6.0;5.0;5.0;5.0;4.0;3.0;3.0;3.0;3.0;1.0;;;;;;33004
2015-01;3.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;;;;;;;33004
2016-01;2.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;33004
2018-01;3.0;3.0;3.0;3.0;2.0;2.0;2.0;;;;;;;;;;33004
2019-01;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;33004
2020-01;9.0;8.0;8.0;8.0;8.0;;;;;;;;;;;;33004
2021-01;1.0;1.0;;;;;;;;;;;;;;;33004
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;33004
2023-01;3.0;2.0;;;;;;;;;;;;;;;33004
2024-01;1.0;;;;;;;;;;;;;;;;33004
2010-01;328.0;298.0;267.0;243.0;240.0;219.0;208.0;186.0;192.0;179.0;157.0;139.0;134.0;128.0;128.0;;33005
2011-01;38.0;27.0;24.0;22.0;22.0;19.0;15.0;10.0;9.0;10.0;9.0;12.0;12.0;14.0;;;33005
2012-01;50.0;40.0;35.0;31.0;31.0;29.0;27.0;23.0;24.0;21.0;22.0;19.0;20.0;;;;33005
2013-01;38.0;34.0;22.0;18.0;19.0;17.0;17.0;13.0;11.0;11.0;12.0;9.0;;;;;33005
2014-01;49.0;44.0;39.0;33.0;30.0;25.0;22.0;22.0;22.0;22.0;17.0;;;;;;33005
2015-01;36.0;30.0;27.0;23.0;20.0;14.0;11.0;12.0;12.0;13.0;;;;;;;33005
2016-01;25.0;20.0;15.0;12.0;9.0;8.0;8.0;5.0;5.0;;;;;;;;33005
2017-01;49.0;44.0;39.0;33.0;26.0;23.0;22.0;21.0;;;;;;;;;33005
2018-01;20.0;16.0;14.0;11.0;13.0;11.0;8.0;;;;;;;;;;33005
2019-01;45.0;30.0;27.0;23.0;19.0;16.0;;;;;;;;;;;33005
2020-01;43.0;40.0;36.0;30.0;23.0;;;;;;;;;;;;33005
2021-01;31.0;23.0;15.0;15.0;;;;;;;;;;;;;33005
2022-01;46.0;39.0;27.0;;;;;;;;;;;;;;33005
2023-01;52.0;43.0;;;;;;;;;;;;;;;33005
2024-01;75.0;;;;;;;;;;;;;;;;33005
2010-01;29.0;24.0;22.0;18.0;16.0;15.0;12.0;12.0;12.0;11.0;10.0;9.0;8.0;9.0;7.0;;33009
2011-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;1.0;2.0;1.0;2.0;2.0;2.0;;;33009
2012-01;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;33009
2013-01;3.0;2.0;1.0;1.0;;;;;;;;;;;;;33009
2014-01;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;33009
