;0;12;24;36;48;60;72;84;96;108;120;132;144;156;168;180;cod_regsaud
2024-01;3.0;;;;;;;;;;;;;;;;42002
2012-01;8.0;6.0;6.0;6.0;5.0;5.0;4.0;4.0;4.0;4.0;5.0;4.0;4.0;;;;42008
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;42008
2016-01;1.0;1.0;;;;;1.0;1.0;1.0;;;;;;;;42008
2017-01;2.0;2.0;2.0;1.0;;;;;;;;;;;;;42008
2018-01;3.0;2.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;42008
2019-01;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;;42008
2020-01;3.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;42008
2021-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;42008
2023-01;1.0;1.0;;;;;;;;;;;;;;;42008
2012-01;32.0;29.0;29.0;29.0;26.0;25.0;25.0;25.0;25.0;26.0;25.0;25.0;24.0;;;;42011
2013-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;;42011
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;42011
2015-01;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;42011
2016-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;42011
2017-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;42011
2018-01;6.0;5.0;6.0;5.0;5.0;5.0;4.0;;;;;;;;;;42011
2019-01;4.0;4.0;4.0;3.0;3.0;2.0;;;;;;;;;;;42011
2020-01;3.0;3.0;2.0;2.0;2.0;;;;;;;;;;;;42011
2021-01;8.0;5.0;3.0;3.0;;;;;;;;;;;;;42011
2022-01;5.0;3.0;3.0;;;;;;;;;;;;;;42011
2023-01;10.0;10.0;;;;;;;;;;;;;;;42011
2024-01;6.0;;;;;;;;;;;;;;;;42011
2012-01;14.0;13.0;12.0;10.0;9.0;9.0;8.0;8.0;8.0;7.0;6.0;5.0;5.0;;;;42012
2013-01;1.0;1.0;;;;;;;;;;;;;;;42012
2014-01;1.0;1.0;;;;;;;;;;;;;;;42012
2015-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;42012
2016-01;1.0;1.0;;;;;;;;;;;;;;;42012
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;42012
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;42012
2019-01;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;42012
2020-01;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;;;42012
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;42012
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;42012
2023-01;4.0;3.0;;;;;;;;;;;;;;;42012
2024-01;4.0;;;;;;;;;;;;;;;;42012
2012-01;7.0;6.0;6.0;6.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;42004
2013-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;42004
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;42004
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;42004
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;42004
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;42004
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;42004
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;42004
2023-01;2.0;2.0;;;;;;;;;;;;;;;42004
2012-01;27.0;25.0;23.0;24.0;24.0;20.0;21.0;19.0;17.0;16.0;18.0;18.0;17.0;;;;42005
2013-01;8.0;6.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;;42005
2014-01;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;42005
2016-01;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;42005
2017-01;13.0;11.0;10.0;10.0;9.0;9.0;9.0;8.0;;;;;;;;;42005
2018-01;10.0;7.0;6.0;6.0;6.0;6.0;6.0;;;;;;;;;;42005
2019-01;9.0;8.0;7.0;7.0;6.0;4.0;;;;;;;;;;;42005
2020-01;8.0;7.0;6.0;4.0;2.0;;;;;;;;;;;;42005
2021-01;8.0;8.0;6.0;6.0;;;;;;;;;;;;;42005
2022-01;5.0;4.0;3.0;;;;;;;;;;;;;;42005
2023-01;11.0;9.0;;;;;;;;;;;;;;;42005
2024-01;16.0;;;;;;;;;;;;;;;;42005
2012-01;30.0;30.0;29.0;29.0;28.0;24.0;23.0;23.0;23.0;20.0;21.0;21.0;21.0;;;;42006
2013-01;5.0;4.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;3.0;3.0;3.0;;;;;42006
2014-01;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;42006
2015-01;3.0;2.0;2.0;;;;1.0;1.0;1.0;1.0;;;;;;;42006
2016-01;3.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;42006
2017-01;8.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;;;;;;;;;42006
2018-01;4.0;3.0;3.0;3.0;3.0;2.0;2.0;;;;;;;;;;42006
2019-01;5.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;42006
2020-01;4.0;4.0;4.0;4.0;4.0;;;;;;;;;;;;42006
2021-01;4.0;3.0;3.0;4.0;;;;;;;;;;;;;42006
2022-01;2.0;1.0;1.0;;;;;;;;;;;;;;42006
2023-01;4.0;3.0;;;;;;;;;;;;;;;42006
2024-01;8.0;;;;;;;;;;;;;;;;42006
2012-01;111.0;103.0;101.0;99.0;97.0;93.0;89.0;87.0;85.0;82.0;83.0;77.0;71.0;;;;42007
2013-01;12.0;10.0;9.0;10.0;10.0;10.0;9.0;8.0;9.0;8.0;8.0;8.0;;;;;42007
2014-01;16.0;15.0;13.0;12.0;13.0;14.0;12.0;14.0;15.0;16.0;15.0;;;;;;42007
2015-01;13.0;12.0;9.0;10.0;10.0;10.0;9.0;9.0;8.0;9.0;;;;;;;42007
2016-01;15.0;13.0;11.0;10.0;9.0;9.0;9.0;9.0;9.0;;;;;;;;42007
2017-01;9.0;7.0;7.0;6.0;5.0;6.0;5.0;5.0;;;;;;;;;42007
2018-01;19.0;19.0;16.0;15.0;15.0;15.0;13.0;;;;;;;;;;42007
2019-01;13.0;11.0;9.0;9.0;8.0;9.0;;;;;;;;;;;42007
2020-01;16.0;14.0;13.0;13.0;12.0;;;;;;;;;;;;42007
2021-01;17.0;15.0;14.0;11.0;;;;;;;;;;;;;42007
2022-01;26.0;23.0;20.0;;;;;;;;;;;;;;42007
2023-01;22.0;17.0;;;;;;;;;;;;;;;42007
2024-01;26.0;;;;;;;;;;;;;;;;42007
2012-01;8.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;;;;42001
2013-01;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;42001
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;42001
2016-01;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;;;;;;;;42001
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;42001
2018-01;1.0;1.0;;;;;;;;;;;;;;;42001
2021-01;2.0;2.0;1.0;1.0;;;;;;;;;;;;;42001
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;42001
2023-01;2.0;1.0;;;;;;;;;;;;;;;42001
2024-01;2.0;;;;;;;;;;;;;;;;42001
2012-01;9.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0;7.0;7.0;7.0;6.0;6.0;;;;42017
2013-01;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;42017
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;42017
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;42017
2017-01;2.0;2.0;;;;;;;;;;;;;;;42017
2018-01;1.0;1.0;1.0;;;;;;;;;;;;;;42017
2019-01;2.0;2.0;2.0;1.0;1.0;2.0;;;;;;;;;;;42017
2020-01;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;;42017
2021-01;4.0;2.0;2.0;2.0;;;;;;;;;;;;;42017
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;42017
2023-01;3.0;2.0;;;;;;;;;;;;;;;42017
2024-01;2.0;;;;;;;;;;;;;;;;42017
2012-01;16.0;12.0;12.0;12.0;11.0;12.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;;;;42016
2013-01;3.0;3.0;3.0;3.0;3.0;3.0;2.0;3.0;3.0;2.0;2.0;2.0;;;;;42016
2014-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;;;42016
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;;;;;;;42016
2016-01;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;42016
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;42016
2018-01;3.0;3.0;3.0;2.0;2.0;2.0;2.0;;;;;;;;;;42016
2019-01;4.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;42016
2020-01;5.0;3.0;3.0;4.0;4.0;;;;;;;;;;;;42016
2021-01;3.0;2.0;2.0;2.0;;;;;;;;;;;;;42016
2022-01;5.0;4.0;4.0;;;;;;;;;;;;;;42016
2023-01;3.0;2.0;;;;;;;;;;;;;;;42016
2024-01;2.0;;;;;;;;;;;;;;;;42016
2012-01;9.0;8.0;5.0;5.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;1.0;2.0;;;;42003
2013-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;42003
2014-01;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;42003
2015-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;42003
2016-01;1.0;;;;;;;;;;;;;;;;42003
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;42003
2018-01;5.0;4.0;4.0;3.0;3.0;3.0;3.0;;;;;;;;;;42003
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;42003
2020-01;2.0;1.0;;;;;;;;;;;;;;;42003
2021-01;1.0;1.0;1.0;;;;;;;;;;;;;;42003
2022-01;2.0;1.0;2.0;;;;;;;;;;;;;;42003
2023-01;1.0;1.0;;;;;;;;;;;;;;;42003
2012-01;57.0;54.0;54.0;54.0;46.0;46.0;40.0;42.0;44.0;40.0;37.0;34.0;33.0;;;;28001
2013-01;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;28001
2014-01;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;28001
2015-01;4.0;3.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;4.0;;;;;;;28001
2016-01;5.0;5.0;3.0;3.0;3.0;2.0;2.0;3.0;3.0;;;;;;;;28001
2017-01;5.0;4.0;4.0;2.0;;2.0;2.0;3.0;;;;;;;;;28001
2018-01;7.0;5.0;5.0;4.0;4.0;4.0;4.0;;;;;;;;;;28001
2019-01;8.0;4.0;4.0;3.0;3.0;3.0;;;;;;;;;;;28001
2020-01;3.0;3.0;2.0;2.0;2.0;;;;;;;;;;;;28001
2021-01;4.0;4.0;4.0;3.0;;;;;;;;;;;;;28001
2022-01;11.0;9.0;7.0;;;;;;;;;;;;;;28001
2023-01;19.0;15.0;;;;;;;;;;;;;;;28001
2024-01;17.0;;;;;;;;;;;;;;;;28001
2012-01;11.0;9.0;7.0;6.0;5.0;5.0;5.0;4.0;4.0;4.0;3.0;2.0;2.0;;;;28006
2013-01;3.0;1.0;1.0;;;2.0;1.0;;;;;;;;;;28006
2014-01;4.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;28006
2015-01;1.0;;;;;;;;;;;;;;;;28006
2016-01;6.0;4.0;3.0;4.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;28006
2017-01;3.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;28006
2018-01;2.0;;;;;;;;;;;;;;;;28006
2019-01;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;28006
2020-01;4.0;3.0;2.0;2.0;2.0;;;;;;;;;;;;28006
2021-01;5.0;1.0;1.0;;;;;;;;;;;;;;28006
2022-01;9.0;5.0;4.0;;;;;;;;;;;;;;28006
2023-01;1.0;1.0;;;;;;;;;;;;;;;28006
2024-01;6.0;;;;;;;;;;;;;;;;28006
2012-01;4.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;28003
2014-01;4.0;4.0;1.0;;1.0;1.0;;;;;;;;;;;28003
2015-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;28003
2017-01;3.0;2.0;1.0;1.0;;;;;;;;;;;;;28003
2018-01;2.0;2.0;;1.0;1.0;1.0;1.0;;;;;;;;;;28003
2019-01;1.0;;;1.0;;;;;;;;;;;;;28003
2020-01;2.0;;;;1.0;;;;;;;;;;;;28003
2021-01;5.0;3.0;3.0;3.0;;;;;;;;;;;;;28003
2022-01;3.0;;;;;;;;;;;;;;;;28003
2023-01;4.0;3.0;;;;;;;;;;;;;;;28003
2024-01;4.0;;;;;;;;;;;;;;;;28003
2012-01;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;3.0;3.0;;;;28004
2013-01;1.0;;;;;;;;;;;;;;;;28004
2014-01;3.0;2.0;1.0;;;1.0;1.0;;;;1.0;;;;;;28004
2015-01;1.0;;;;;;;;;;;;;;;;28004
2016-01;3.0;3.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;;;;;;;;28004
2017-01;1.0;;;;;;;;;;;;;;;;28004
2018-01;1.0;;;;;;;;;;;;;;;;28004
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;28004
2020-01;4.0;4.0;3.0;2.0;2.0;;;;;;;;;;;;28004
2021-01;2.0;;;1.0;;;;;;;;;;;;;28004
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;28004
2023-01;2.0;;;;;;;;;;;;;;;;28004
2024-01;3.0;;;;;;;;;;;;;;;;28004
2012-01;28.0;23.0;17.0;15.0;15.0;15.0;15.0;15.0;14.0;13.0;13.0;11.0;9.0;;;;35074
2013-01;5.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;35074
2014-01;4.0;2.0;2.0;1.0;1.0;;;;;;;;;;;;35074
2015-01;7.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;35074
2016-01;3.0;2.0;1.0;;;;;;;;;;;;;;35074
2017-01;1.0;1.0;1.0;;;;;;;;;;;;;;35074
2018-01;4.0;3.0;2.0;1.0;;;1.0;;;;;;;;;;35074
2019-01;4.0;4.0;3.0;2.0;2.0;2.0;;;;;;;;;;;35074
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;35074
2021-01;2.0;2.0;2.0;;;;;;;;;;;;;;35074
2022-01;4.0;4.0;4.0;;;;;;;;;;;;;;35074
2023-01;5.0;4.0;;;;;;;;;;;;;;;35074
2024-01;2.0;;;;;;;;;;;;;;;;35074
2012-01;19.0;19.0;18.0;15.0;15.0;16.0;15.0;14.0;14.0;14.0;13.0;13.0;11.0;;;;35172
2014-01;3.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;35172
2015-01;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;;35172
2016-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;35172
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;35172
2018-01;3.0;3.0;3.0;3.0;3.0;3.0;2.0;;;;;;;;;;35172
2019-01;4.0;3.0;3.0;3.0;2.0;2.0;;;;;;;;;;;35172
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;35172
2021-01;5.0;2.0;1.0;2.0;;;;;;;;;;;;;35172
2022-01;7.0;7.0;6.0;;;;;;;;;;;;;;35172
2023-01;5.0;2.0;;;;;;;;;;;;;;;35172
2024-01;7.0;;;;;;;;;;;;;;;;35172
2012-01;12.0;12.0;12.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;10.0;5.0;;;;35021
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;35021
2014-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;;;;;;35021
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;;;;;;35021
2016-01;3.0;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;35021
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;35021
2018-01;2.0;1.0;1.0;1.0;1.0;;1.0;;;;;;;;;;35021
2019-01;4.0;4.0;4.0;4.0;2.0;2.0;;;;;;;;;;;35021
2020-01;3.0;1.0;;;1.0;;;;;;;;;;;;35021
2021-01;5.0;3.0;3.0;2.0;;;;;;;;;;;;;35021
2022-01;6.0;4.0;3.0;;;;;;;;;;;;;;35021
2023-01;5.0;4.0;;;;;;;;;;;;;;;35021
2024-01;6.0;;;;;;;;;;;;;;;;35021
2012-01;18.0;14.0;12.0;11.0;10.0;9.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;;;;35051
2013-01;7.0;6.0;5.0;5.0;5.0;5.0;4.0;4.0;5.0;5.0;4.0;4.0;;;;;35051
2014-01;5.0;4.0;4.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;35051
2015-01;4.0;4.0;3.0;3.0;2.0;1.0;2.0;1.0;1.0;2.0;;;;;;;35051
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;35051
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;35051
2018-01;6.0;4.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;35051
2019-01;7.0;7.0;7.0;7.0;7.0;7.0;;;;;;;;;;;35051
2020-01;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;;;35051
2021-01;1.0;;;;;;;;;;;;;;;;35051
2022-01;4.0;4.0;4.0;;;;;;;;;;;;;;35051
2023-01;2.0;1.0;;;;;;;;;;;;;;;35051
2024-01;2.0;;;;;;;;;;;;;;;;35051
2012-01;17.0;16.0;14.0;12.0;12.0;12.0;12.0;11.0;11.0;10.0;10.0;9.0;9.0;;;;35031
2013-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;35031
2014-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;35031
2015-01;6.0;4.0;4.0;4.0;2.0;2.0;3.0;3.0;3.0;2.0;;;;;;;35031
2016-01;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;35031
2017-01;3.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;35031
2018-01;8.0;3.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;35031
2019-01;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;35031
2020-01;3.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;35031
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;35031
2022-01;2.0;1.0;1.0;;;;;;;;;;;;;;35031
2023-01;7.0;5.0;;;;;;;;;;;;;;;35031
2024-01;6.0;;;;;;;;;;;;;;;;35031
2012-01;26.0;24.0;22.0;22.0;18.0;17.0;16.0;18.0;18.0;17.0;16.0;15.0;15.0;;;;35071
2013-01;5.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;;;;;35071
2014-01;3.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;35071
2015-01;5.0;3.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;;;;;;;35071
2016-01;6.0;5.0;3.0;2.0;2.0;1.0;2.0;1.0;1.0;;;;;;;;35071
2017-01;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;35071
2018-01;4.0;4.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;35071
2019-01;4.0;2.0;3.0;3.0;3.0;1.0;;;;;;;;;;;35071
2020-01;8.0;6.0;5.0;4.0;3.0;;;;;;;;;;;;35071
2021-01;4.0;4.0;3.0;3.0;;;;;;;;;;;;;35071
2022-01;12.0;10.0;7.0;;;;;;;;;;;;;;35071
2023-01;5.0;4.0;;;;;;;;;;;;;;;35071
2024-01;6.0;;;;;;;;;;;;;;;;35071
2012-01;13.0;11.0;8.0;8.0;5.0;4.0;4.0;3.0;2.0;3.0;3.0;3.0;3.0;;;;35133
2013-01;6.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;35133
2014-01;5.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;;;;;35133
2015-01;8.0;6.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;35133
2016-01;6.0;;;;;;;;;;;;;;;;35133
2017-01;3.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;35133
2018-01;3.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;35133
2019-01;3.0;2.0;;;;;;;;;;;;;;;35133
2020-01;6.0;4.0;3.0;4.0;3.0;;;;;;;;;;;;35133
2021-01;3.0;2.0;1.0;;;;;;;;;;;;;;35133
2022-01;4.0;3.0;2.0;;;;;;;;;;;;;;35133
2023-01;1.0;1.0;;;;;;;;;;;;;;;35133
2024-01;3.0;;;;;;;;;;;;;;;;35133
2012-01;281.0;261.0;251.0;244.0;226.0;222.0;214.0;204.0;166.0;163.0;164.0;165.0;159.0;;;;35072
2013-01;24.0;17.0;16.0;14.0;15.0;15.0;16.0;13.0;14.0;14.0;13.0;11.0;;;;;35072
2014-01;15.0;13.0;10.0;10.0;10.0;10.0;9.0;9.0;8.0;7.0;7.0;;;;;;35072
2015-01;24.0;19.0;16.0;13.0;12.0;11.0;11.0;9.0;7.0;7.0;;;;;;;35072
2016-01;24.0;22.0;18.0;18.0;16.0;14.0;13.0;14.0;13.0;;;;;;;;35072
2017-01;16.0;14.0;14.0;12.0;10.0;10.0;9.0;8.0;;;;;;;;;35072
2018-01;25.0;22.0;20.0;20.0;20.0;20.0;19.0;;;;;;;;;;35072
2019-01;31.0;23.0;22.0;20.0;20.0;18.0;;;;;;;;;;;35072
2020-01;34.0;27.0;24.0;23.0;21.0;;;;;;;;;;;;35072
2021-01;40.0;37.0;33.0;33.0;;;;;;;;;;;;;35072
2022-01;30.0;25.0;24.0;;;;;;;;;;;;;;35072
2023-01;37.0;29.0;;;;;;;;;;;;;;;35072
2024-01;50.0;;;;;;;;;;;;;;;;35072
2012-01;18.0;17.0;17.0;17.0;16.0;16.0;15.0;14.0;13.0;12.0;12.0;12.0;12.0;;;;35161
2014-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;35161
2015-01;4.0;3.0;2.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;;;;;;;35161
2016-01;5.0;4.0;4.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;35161
2017-01;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;;;;;;;;;35161
2018-01;6.0;6.0;4.0;2.0;2.0;2.0;2.0;;;;;;;;;;35161
2019-01;3.0;3.0;2.0;3.0;3.0;3.0;;;;;;;;;;;35161
2020-01;6.0;5.0;5.0;6.0;4.0;;;;;;;;;;;;35161
2021-01;6.0;5.0;4.0;4.0;;;;;;;;;;;;;35161
2022-01;4.0;3.0;3.0;;;;;;;;;;;;;;35161
2023-01;3.0;3.0;;;;;;;;;;;;;;;35161
2024-01;6.0;;;;;;;;;;;;;;;;35161
2012-01;8.0;7.0;7.0;7.0;7.0;6.0;6.0;5.0;5.0;5.0;5.0;4.0;4.0;;;;35151
2013-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;35151
2014-01;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;35151
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;35151
2016-01;6.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;;;;;;;;35151
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;35151
2018-01;1.0;;;;;;;;;;;;;;;;35151
2019-01;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;;35151
2020-01;3.0;2.0;1.0;1.0;1.0;;;;;;;;;;;;35151
2021-01;4.0;3.0;2.0;2.0;;;;;;;;;;;;;35151
2022-01;4.0;3.0;2.0;;;;;;;;;;;;;;35151
2023-01;5.0;4.0;;;;;;;;;;;;;;;35151
2024-01;11.0;;;;;;;;;;;;;;;;35151
2012-01;71.0;62.0;53.0;42.0;38.0;35.0;31.0;28.0;26.0;26.0;21.0;21.0;20.0;;;;35013
2013-01;11.0;7.0;9.0;7.0;6.0;4.0;4.0;3.0;3.0;2.0;2.0;2.0;;;;;35013
2014-01;10.0;7.0;7.0;6.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;;;;;;35013
2015-01;19.0;16.0;14.0;7.0;7.0;7.0;5.0;5.0;5.0;5.0;;;;;;;35013
2016-01;8.0;7.0;5.0;5.0;4.0;3.0;3.0;3.0;3.0;;;;;;;;35013
2017-01;8.0;7.0;7.0;6.0;5.0;4.0;4.0;3.0;;;;;;;;;35013
2018-01;16.0;15.0;15.0;15.0;12.0;13.0;10.0;;;;;;;;;;35013
2019-01;26.0;24.0;19.0;13.0;8.0;11.0;;;;;;;;;;;35013
2020-01;9.0;5.0;3.0;3.0;1.0;;;;;;;;;;;;35013
2021-01;11.0;11.0;8.0;7.0;;;;;;;;;;;;;35013
2022-01;23.0;12.0;9.0;;;;;;;;;;;;;;35013
2023-01;17.0;10.0;;;;;;;;;;;;;;;35013
2024-01;42.0;;;;;;;;;;;;;;;;35013
2012-01;99.0;89.0;89.0;84.0;75.0;73.0;69.0;65.0;66.0;64.0;63.0;60.0;59.0;;;;35041
2013-01;9.0;7.0;7.0;5.0;7.0;5.0;4.0;4.0;3.0;3.0;3.0;3.0;;;;;35041
2014-01;5.0;5.0;4.0;3.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;;;;;;35041
2015-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;35041
