;ano;retention;regiao_saude
5;2019-01;0.7063492063492063;29004
6;2020-01;0.6476190476190476;29004
7;2021-01;0.6031746031746031;29004
8;2022-01;0.7428571428571429;29004
9;2023-01;0.7158730158730159;29004
10;2024-01;0.7142857142857142;29004
0;2014-01;0.65625;29027
1;2015-01;0.625;29027
2;2016-01;0.5416666666666666;29027
3;2017-01;0.8333333333333334;29027
4;2018-01;0.875;29027
5;2019-01;0.7;29027
6;2020-01;0.875;29027
7;2021-01;0.7916666666666666;29027
8;2022-01;0.611111111111111;29027
9;2023-01;0.75;29027
10;2024-01;0.9;29027
0;2014-01;0.718939393939394;29016
1;2015-01;0.6808441558441558;29016
2;2016-01;0.6808441558441558;29016
3;2017-01;0.7446753246753246;29016
4;2018-01;0.6224025974025974;29016
5;2019-01;0.45714285714285713;29016
6;2020-01;0.42142857142857143;29016
7;2021-01;0.5401785714285714;29016
8;2022-01;0.7916666666666666;29016
9;2023-01;0.84375;29016
10;2024-01;0.8166666666666667;29016
0;2014-01;0.7039134199134199;29020
1;2015-01;0.6672424242424242;29020
2;2016-01;0.7290822510822511;29020
3;2017-01;0.7188195912614518;29020
4;2018-01;0.7732777106614316;29020
5;2019-01;0.688265042451089;29020
6;2020-01;0.6959634551495016;29020
7;2021-01;0.6374181300427149;29020
8;2022-01;0.6204251700680272;29020
9;2023-01;0.6711962833914054;29020
10;2024-01;0.6972947377825427;29020
0;2014-01;0.6799999999999999;29007
1;2015-01;0.6123809523809524;29007
2;2016-01;0.660952380952381;29007
3;2017-01;0.6333333333333334;29007
4;2018-01;0.38095238095238093;29007
5;2019-01;0.35119047619047616;29007
6;2020-01;0.5297619047619048;29007
7;2021-01;0.5565476190476191;29007
8;2022-01;0.48376623376623373;29007
9;2023-01;0.34025974025974026;29007
10;2024-01;0.34318181818181814;29007
0;2014-01;0.4166666666666667;29017
1;2015-01;0.7083333333333334;29017
2;2016-01;0.5833333333333334;29017
3;2017-01;0.6666666666666666;29017
4;2018-01;0.638888888888889;29017
5;2019-01;0.4166666666666667;29017
6;2020-01;0.4166666666666667;29017
7;2021-01;0.6333333333333333;29017
8;2022-01;0.7333333333333333;29017
9;2023-01;0.6666666666666666;29017
10;2024-01;0.7666666666666666;29017
0;2014-01;0.8095238095238095;29021
1;2015-01;0.8266666666666665;29021
2;2016-01;0.7866666666666667;29021
3;2017-01;0.82;29021
4;2018-01;0.72;29021
5;2019-01;0.62;29021
6;2020-01;0.62;29021
7;2021-01;0.6666666666666666;29021
8;2022-01;0.75;29021
9;2023-01;0.75;29021
10;2024-01;1.0;29021
0;2014-01;0.6333333333333333;29013
1;2015-01;0.725;29013
2;2016-01;0.78;29013
3;2017-01;0.6666666666666666;29013
4;2018-01;0.611111111111111;29013
5;2019-01;0.5625;29013
6;2020-01;0.6041666666666666;29013
7;2021-01;0.5208333333333333;29013
8;2022-01;0.34375;29013
9;2023-01;0.5305555555555556;29013
10;2024-01;0.5458333333333333;29013
0;2014-01;0.9145431145431144;29009
1;2015-01;0.8857142857142858;29009
2;2016-01;0.7466666666666667;29009
3;2017-01;0.7066666666666667;29009
4;2018-01;0.6095238095238096;29009
5;2019-01;0.4666666666666666;29009
6;2020-01;0.5476190476190476;29009
7;2021-01;0.638095238095238;29009
8;2022-01;0.5380952380952381;29009
9;2023-01;0.6314285714285715;29009
10;2024-01;0.6178571428571429;29009
0;2014-01;0.5888888888888889;29014
1;2015-01;0.475;29014
2;2016-01;0.49777777777777776;29014
3;2017-01;0.49777777777777776;29014
4;2018-01;0.49777777777777776;29014
5;2019-01;0.5522222222222222;29014
6;2020-01;0.6022222222222222;29014
7;2021-01;0.5955555555555556;29014
8;2022-01;0.5166666666666666;29014
9;2023-01;0.5033333333333333;29014
10;2024-01;0.5833333333333333;29014
0;2014-01;0.643416508397735;32002
1;2015-01;0.6049562362453476;32002
2;2016-01;0.62690854468076;32002
3;2017-01;0.6185893671336;32002
4;2018-01;0.6122514451741775;32002
5;2019-01;0.5645536743302796;32002
6;2020-01;0.5806061563734235;32002
7;2021-01;0.6341478167049815;32002
8;2022-01;0.6532417842999092;32002
9;2023-01;0.6575066191810468;32002
10;2024-01;0.6518807285900732;32002
0;2014-01;0.74480774318723;32004
1;2015-01;0.7061350627207406;32004
2;2016-01;0.671452252398544;32004
3;2017-01;0.682602114187792;32004
4;2018-01;0.5112926365100278;32004
5;2019-01;0.4927994227994228;32004
6;2020-01;0.4478451178451179;32004
7;2021-01;0.5355944055944055;32004
8;2022-01;0.5276923076923077;32004
9;2023-01;0.5635980148883375;32004
10;2024-01;0.5497915632754342;32004
0;2014-01;0.65825970581143;32005
1;2015-01;0.7007300056265573;32005
2;2016-01;0.7145001205690861;32005
3;2017-01;0.6646815942678012;32005
4;2018-01;0.6521298701298701;32005
5;2019-01;0.6617545787545788;32005
6;2020-01;0.6325091575091575;32005
7;2021-01;0.6383882783882784;32005
8;2022-01;0.6463827838827838;32005
9;2023-01;0.6376616031027795;32005
10;2024-01;0.6498739495798319;32005
0;2014-01;0.5187545787545786;52004
1;2015-01;0.5632509157509158;52004
2;2016-01;0.6308333333333334;52004
3;2017-01;0.7097619047619048;52004
4;2018-01;0.7114285714285714;52004
5;2019-01;0.6254545454545455;52004
6;2020-01;0.6167832167832168;52004
7;2021-01;0.5005905205905206;52004
8;2022-01;0.47262795175838657;52004
9;2023-01;0.5515570885885729;52004
10;2024-01;0.5945786081318316;52004
0;2014-01;0.7053571428571428;52017
1;2015-01;0.5863095238095238;52017
2;2016-01;0.7291666666666666;52017
3;2017-01;0.8388888888888889;52017
4;2018-01;0.8388888888888889;52017
5;2019-01;0.8111111111111111;52017
6;2020-01;0.7603174603174603;52017
7;2021-01;0.7202380952380952;52017
8;2022-01;0.6428571428571428;52017
9;2023-01;0.5178571428571428;52017
10;2024-01;0.5428571428571428;52017
0;2014-01;0.625;52003
1;2015-01;0.5333333333333333;52003
2;2016-01;0.5916666666666667;52003
3;2017-01;0.6791666666666667;52003
4;2018-01;0.5633333333333332;52003
5;2019-01;0.6366666666666667;52003
6;2020-01;0.4966666666666667;52003
7;2021-01;0.6157142857142858;52003
8;2022-01;0.5071428571428571;52003
9;2023-01;0.6028571428571429;52003
10;2024-01;0.6271428571428571;52003
0;2014-01;0.5;52007
1;2015-01;0.75;52007
2;2016-01;0.75;52007
3;2017-01;0.5;52007
4;2018-01;0.5;52007
5;2019-01;0.6666666666666666;52007
6;2020-01;0.5;52007
7;2021-01;0.75;52007
8;2022-01;0.5;52007
9;2023-01;0.75;52007
10;2024-01;0.75;52007
0;2014-01;0.5309294871794872;52011
1;2015-01;0.6330128205128205;52011
2;2016-01;0.576025641025641;52011
3;2017-01;0.7002680652680653;52011
4;2018-01;0.6210606060606061;52011
5;2019-01;0.6566810966810966;52011
6;2020-01;0.7182251082251082;52011
7;2021-01;0.8363758463758464;52011
8;2022-01;0.5805128205128206;52011
9;2023-01;0.5832234432234432;52011
10;2024-01;0.4873126873126873;52011
0;2014-01;0.8215640523859701;52001
1;2015-01;0.8137362637362637;52001
2;2016-01;0.919047619047619;52001
3;2017-01;0.8347630439735703;52001
4;2018-01;0.6528406577942182;52001
5;2019-01;0.6281765288197444;52001
6;2020-01;0.6505119520172365;52001
7;2021-01;0.6488574783815523;52001
8;2022-01;0.6299971022891915;52001
9;2023-01;0.6928374384236453;52001
10;2024-01;0.5779704433497537;52001
0;2014-01;0.7916666666666666;52002
1;2015-01;0.5859375;52002
2;2016-01;0.6118055555555555;52002
3;2017-01;0.47817460317460314;52002
4;2018-01;0.4444642857142857;52002
5;2019-01;0.5257982295482295;52002
6;2020-01;0.5148229548229548;52002
7;2021-01;0.5372161172161173;52002
8;2022-01;0.43770007770007774;52002
9;2023-01;0.39080031080031075;52002
10;2024-01;0.4702020202020202;52002
0;2014-01;1.0;52018
1;2015-01;0.7083333333333333;52018
2;2016-01;0.5277777777777778;52018
3;2017-01;0.8055555555555555;52018
4;2018-01;0.8541666666666666;52018
5;2019-01;0.9166666666666666;52018
6;2020-01;1.0;52018
7;2021-01;0.9333333333333332;52018
8;2022-01;0.8666666666666667;52018
9;2023-01;0.7666666666666666;52018
10;2024-01;0.6888888888888888;52018
0;2014-01;0.7708333333333333;52010
1;2015-01;0.5625;52010
2;2016-01;0.7083333333333333;52010
3;2017-01;0.5761904761904761;52010
4;2018-01;0.419047619047619;52010
5;2019-01;0.46571428571428564;52010
6;2020-01;0.5457142857142857;52010
7;2021-01;0.5904761904761905;52010
8;2022-01;0.5654761904761905;52010
9;2023-01;0.7333333333333333;52010
10;2024-01;0.6444444444444445;52010
0;2014-01;0.7181372549019608;52015
1;2015-01;0.6914932126696833;52015
2;2016-01;0.7008158508158508;52015
3;2017-01;0.6587645687645688;52015
4;2018-01;0.5377622377622377;52015
5;2019-01;0.653704266747745;52015
6;2020-01;0.6828910220214568;52015
7;2021-01;0.5596066252587992;52015
8;2022-01;0.5139958592132505;52015
9;2023-01;0.5324430641821947;52015
10;2024-01;0.5261904761904762;52015
0;2014-01;0.6883838383838384;52005
1;2015-01;0.6588888888888889;52005
2;2016-01;0.6922222222222223;52005
3;2017-01;0.65;52005
4;2018-01;0.535042735042735;52005
5;2019-01;0.5917216117216118;52005
6;2020-01;0.5706227106227105;52005
7;2021-01;0.4447619047619048;52005
8;2022-01;0.37875457875457874;52005
9;2023-01;0.47619047619047616;52005
10;2024-01;0.536721249764728;52005
0;2015-01;1.0;52006
1;2016-01;1.0;52006
2;2017-01;0.6666666666666666;52006
3;2018-01;0.5;52006
4;2019-01;;52006
5;2020-01;;52006
6;2021-01;;52006
7;2022-01;;52006
8;2023-01;;52006
9;2024-01;;52006
0;2014-01;0.75;52013
1;2015-01;0.65;52013
2;2016-01;0.65;52013
3;2017-01;0.6277777777777778;52013
4;2018-01;0.8444444444444444;52013
5;2019-01;0.6377777777777778;52013
6;2020-01;0.5555555555555556;52013
7;2021-01;0.5069444444444444;52013
8;2022-01;0.42857142857142855;52013
9;2023-01;0.5099206349206349;52013
10;2024-01;0.494047619047619;52013
0;2014-01;0.7916666666666666;52014
1;2015-01;0.8333333333333334;52014
2;2016-01;0.7676190476190476;52014
3;2017-01;0.7942857142857143;52014
4;2018-01;0.6057142857142856;52014
5;2019-01;0.6538095238095238;52014
6;2020-01;0.5838095238095239;52014
7;2021-01;0.6933333333333334;52014
8;2022-01;0.5366666666666666;52014
9;2023-01;0.5833333333333334;52014
10;2024-01;0.4;52014
0;2014-01;0.5;52009
1;2015-01;0.6666666666666666;52009
2;2016-01;0.5;52009
3;2017-01;0.5;52009
4;2018-01;0.6666666666666666;52009
5;2019-01;0.8888888888888888;52009
6;2020-01;0.8888888888888888;52009
7;2021-01;0.75;52009
8;2022-01;0.5803571428571428;52009
9;2023-01;0.5803571428571428;52009
10;2024-01;0.5238095238095238;52009
0;2014-01;0.7285714285714285;52016
1;2015-01;0.6761904761904761;52016
2;2016-01;0.644047619047619;52016
3;2017-01;0.6466666666666667;52016
4;2018-01;0.5089285714285714;52016
5;2019-01;0.569047619047619;52016
6;2020-01;0.6033333333333333;52016
7;2021-01;0.6533333333333333;52016
8;2022-01;0.7133333333333333;52016
9;2023-01;0.6125;52016
10;2024-01;0.8055555555555555;52016
0;2014-01;0.7142857142857143;52012
1;2015-01;0.7678571428571429;52012
2;2016-01;0.8258928571428572;52012
3;2017-01;0.7857142857142858;52012
4;2018-01;0.7008928571428571;52012
5;2019-01;0.6833333333333332;52012
6;2020-01;0.7999999999999999;52012
7;2021-01;0.6083333333333333;52012
8;2022-01;0.5416666666666666;52012
9;2023-01;0.7416666666666667;52012
10;2024-01;0.6866666666666668;52012
0;2014-01;0.5416666666666667;52008
1;2015-01;0.3055555555555555;52008
2;2016-01;0.40625;52008
3;2017-01;0.4083333333333333;52008
4;2018-01;0.4479166666666667;52008
5;2019-01;0.5;52008
6;2020-01;0.5625;52008
7;2021-01;0.5416666666666666;52008
8;2022-01;0.425;52008
9;2023-01;0.5;52008
