;regiao_saude;retencao_geral
0;35171;0.7163650699866212
0;35143;0.738611111111111
0;35065;0.6721183800623053
0;35012;0.6871106337271751
0;35174;0.7776570855614974
0;35161;0.7145661773481322
0;35103;0.7596200980392157
0;35173;0.7478193146417447
0;35151;0.7529947916666666
0;35102;0.6802404295051354
0;35013;0.6480514481433599
0;35034;0.7365604575163398
0;35015;0.6598290322656635
0;35111;0.9487179487179488
0;35154;0.8016666666666667
0;35081;0.7863682539682539
0;35082;0.8512996941896024
0;35141;0.7632716049382716
0;35132;0.7658101420158081
0;35033;0.9208955223880597
0;35115;0.8660337552742615
0;35152;0.7586206896551724
0;35094;0.6324561403508772
0;35113;0.9236111111111112
0;35104;0.8090551181102362
0;35114;0.9771689497716897
0;35016;0.6553018142346497
0;12001;1.0
0;12003;0.8883647798742137
0;12002;0.715499306518724
0;21001;0.7815315315315315
0;21006;0.698546511627907
0;21016;0.8278834746983109
0;21005;0.700595238095238
0;21007;0.8199186991869919
0;21014;0.7448979591836735
0;21003;0.8967136150234741
0;21008;0.7015799015799016
0;21009;0.602446483180428
0;21004;0.7992957746478874
0;21002;0.8861111111111111
0;21015;0.7118055555555557
0;21013;0.733720930232558
0;21011;0.6525114155251142
0;21018;0.7064676616915423
0;21012;0.6728790366721401
0;21019;0.7264150943396226
0;21010;0.7459459459459459
0;21017;0.7969858156028369
0;31016;0.7233584299766038
0;31068;1.0
0;31040;0.9333333333333333
0;31008;0.731858407079646
0;31041;0.9402985074626866
0;31001;0.7876436781609196
0;31094;0.8953488372093024
0;31092;0.7393849206349206
0;31013;0.8261029411764705
0;31060;0.7113095238095237
0;31095;0.7450980392156862
0;31006;0.8585069444444445
0;31090;0.7782945736434109
0;31064;0.88125
0;31075;0.6550496870763709
0;31061;0.9175257731958762
0;31070;0.9091743119266055
0;31087;0.9142857142857143
0;31044;0.7919347919347919
0;31019;0.9265232974910395
0;31030;0.8731958762886598
0;31021;0.747704081632653
0;31015;0.7834051724137931
0;31037;0.7543461134453782
0;31017;0.7391529483764119
0;31047;0.7785714285714286
0;31011;0.846031746031746
0;31083;0.9669811320754716
0;31028;0.934375
0;31007;0.6578296703296703
0;31049;0.7523148148148148
0;31055;0.8719512195121951
0;31024;0.6576688815060909
0;31010;0.8435534591194969
0;31089;0.7403100775193798
0;31072;0.7164445628997869
0;31073;0.8404255319148937
0;31042;0.8320872274143304
0;31034;0.7613333333333333
0;31004;0.8284789644012945
0;31091;1.0
0;31079;0.7254738788719372
0;31038;0.5960451977401131
0;31027;0.8452380952380952
0;31084;0.869010989010989
0;31078;0.8712538226299694
0;31018;0.7389490143353047
0;31050;1.0
0;31012;0.8848909657320871
0;31074;0.645388349514563
0;31035;0.8083234946871309
0;31026;0.7614379084967321
0;31051;0.9629629629629629
0;31086;0.7672824302134648
0;31093;0.8585858585858587
0;31097;0.8111470347248212
0;31096;1.0
0;31036;0.6960714285714286
0;31098;0.7648809523809523
0;31020;0.9166666666666667
0;31048;0.7844961240310077
0;31002;0.888888888888889
0;31032;0.7181089743589744
0;31059;0.7492690058479531
0;31053;0.7863636363636363
0;31031;0.835897435897436
0;31003;0.7691666666666666
0;31009;0.8325825825825827
0;31065;0.859375
0;31071;0.8262096774193549
0;31052;0.792121212121212
0;31023;0.8271929824561405
0;31057;0.7451770451770451
0;31077;1.0
0;31062;1.0
0;31099;0.6725396825396824
0;31076;1.0
0;31022;0.8236367127496159
0;31025;0.746298363095238
0;31045;0.721200980392157
0;31066;0.8333333333333333
0;31088;0.8333333333333334
0;31058;0.7365079365079366
0;31085;0.7612745098039215
0;31046;1.0
0;31067;1.0
0;31082;1.0
0;31081;0.9333333333333333
0;31080;1.0
