;regiao_saude;retencao_geral
0;27010;0.4989495798319327
0;27007;0.7332396193771626
0;27004;0.39845415778251597
0;27001;1.0941293183940244
0;27005;0.520408163265306
0;27003;0.4392341842397336
0;27009;0.6868191721132898
0;27006;0.6404798761609908
0;27008;0.6123529411764705
0;27002;0.27648766328011615
0;13008;0.6081162931556632
0;13009;0.6493506493506495
0;13002;0.6237468671679197
0;13003;0.4344232842256558
0;13001;0.6811451384677583
0;13005;0.5856245090337785
0;13007;0.521772345301757
0;13004;0.30010582010582004
0;13006;0.7264344262295082
0;16001;0.9599863201094391
0;16002;0.32861952861952864
0;16003;0.308139534883721
0;29020;0.5609212589280529
0;29004;0.3968636127017179
0;29001;0.44212962962962965
0;29019;0.4295485636114912
0;29026;0.628001200480192
0;29011;0.5718690702087287
0;29002;0.9726307189542484
0;29024;0.5126050420168068
0;29006;0.6188530967942731
0;29008;0.3460477941176471
0;29028;1.044897504456328
0;29010;0.8833017077798863
0;29025;0.47086397058823526
0;29021;0.5844320486815416
0;29023;0.7305363321799309
0;29012;0.6733333333333332
0;29013;0.49313725490196075
0;29007;0.5990021008403361
0;29014;0.45448782961460443
0;29027;0.4391544117647058
0;29009;0.6575435729847494
0;29022;0.5153383934218848
0;29005;0.35189075630252103
0;29016;0.8763873473917868
0;29018;0.9164915966386554
0;29017;0.5751897533206831
0;29003;0.4131302521008403
0;29015;0.6889705882352942
0;32004;0.6884003601440575
0;32002;0.7685523114355232
0;32005;0.6338235294117648
0;52011;0.5348894591393605
0;52004;0.4193074003795067
0;52007;0.5136054421768707
0;52001;0.4948678710062705
0;52002;0.5547385620915032
0;52009;0.5914522058823529
0;52018;0.9207161125319694
0;52008;0.2783857729138167
0;52010;0.7022058823529411
0;52017;1.2533088235294116
0;52005;0.9444204152249135
0;52014;1.1199095022624435
0;52006;0.6577060931899641
0;52013;0.9863445378151262
0;52016;1.1973684210526314
0;52003;0.38175675675675674
0;52012;0.643947963800905
0;52015;0.9080188679245282
0;21001;0.42314990512333966
0;21005;0.508312020460358
0;21007;0.6376319758672699
0;21014;0.36990950226244346
0;21003;0.8655133928571428
0;21009;0.36607142857142855
0;21011;0.39213418160786584
0;21006;0.300925925925926
0;21002;0.5189753320683111
0;21013;0.4343365253077976
0;21015;0.3627249943039416
0;21004;1.0534670008354219
0;21008;0.6494747899159664
0;21018;0.24490093240093241
0;21019;0.2461640211640212
0;21012;0.482391640866873
0;21010;0.5559462915601023
0;21017;0.43161764705882355
0;21016;1.4639105642256904
0;50004;0.899187306501548
0;50003;0.8571652065081351
0;50001;0.6905572755417957
0;50002;2.6966911764705883
0;51006;0.7265993265993266
0;51001;1.2159926470588236
0;51013;0.8915441176470589
0;51005;0.7710084033613446
0;51011;0.7992647058823529
0;51007;0.9018542199488492
0;51010;0.7532307692307693
0;51008;0.44821731748726656
0;51002;0.7635469948849104
0;51004;0.887962962962963
0;51014;1.4220201238390093
0;51015;0.5974264705882354
0;51016;0.2606589147286822
0;51012;0.9543010752688171
0;51003;0.5994318181818182
0;51009;1.2345679012345678
0;22004;0.7852705253224286
0;22006;1.0241596638655461
0;22002;0.5355392156862745
0;22003;0.3981436837029894
0;22011;0.5603553921568627
0;22005;1.8553921568627452
0;22001;0.6840866290018833
0;22010;0.36554621848739494
0;22009;0.5116892911010558
0;22007;1.1025641025641026
0;22008;0.40871459694989104
0;33007;0.8578902714932125
0;33006;0.7061758526940188
0;33009;0.43143825894969245
0;33005;0.40096643440975477
0;33001;0.4638716063348416
0;33002;0.5163744343891402
0;33004;0.47907037815126047
0;33003;0.5488789778206364
0;33008;0.3638034759358289
0;11001;0.5663865546218488
0;11002;1.11080121703854
0;11006;0.9248366013071896
0;11007;2.9680851063829787
0;11004;0.7920253467240554
0;11003;1.446486928104575
0;11005;0.7062899786780383
0;14001;0.41860465116279066
0;14002;0.36353383458646615
0;43001;0.42495331465919706
0;43013;0.6992134062927496
0;43003;1.2261764705882352
0;43015;0.6259487666034156
0;43010;0.7202373180126657
0;43029;0.692549019607843
0;43026;0.49385576148267524
0;43009;0.4136731028289178
0;43027;0.374006359300477
0;43019;0.5666297526762644
0;43022;0.8251633986928104
0;43008;0.47428612221587657
0;43025;0.6854575163398693
0;43014;0.6620098039215686
0;43004;0.2902785007808433
0;43016;0.9288340336134455
0;43024;0.6031606672519754
0;43030;0.7457430340557275
0;43020;1.6674836601307188
0;43007;0.7125533681214421
0;43023;0.5672215586742311
0;43021;0.5836124053581828
0;43017;0.7296380090497737
0;43011;0.9351365546218487
0;43012;1.0259515570934257
0;43018;1.3218325791855203
0;43006;0.7382075471698114
0;43005;0.6733347750865051
0;43002;1.201470588235294
0;43028;1.1736764705882352
0;17005;0.45071542130365666
0;17001;0.7139423076923077
0;17002;0.5850383631713555
0;17003;0.3764312977099237
0;17007;0.5570895522388061
0;17008;0.6575790621592148
0;17004;0.5568885448916409
0;17006;0.9260676873489122
0;12001;0.3353260869565217
0;12003;0.37534199726402184
0;12002;0.5139399509803922
0;53001;1.3121229260935143
0;31074;0.4404827968923418
0;31024;0.5523395721925133
0;31037;0.7240057995028997
0;31062;0.5861111111111111
0;31068;0.47067448680351903
0;31040;0.4797794117647059
0;31041;0.32487562189054736
0;31001;0.6075367647058824
0;31094;0.4690563725490196
0;31059;0.7134287925696594
0;31060;0.9441176470588234
0;31006;0.9121972318339101
0;31035;0.6125262605042018
0;31064;0.5848484848484847
0;31075;0.4844595813785637
0;31061;1.0406574394463668
0;31070;0.9111253196930945
0;31087;0.567951318458418
0;31058;0.6052036199095022
0;31008;0.577909887359199
0;31021;0.39671840958605664
0;31013;0.5945121951219512
0;31023;0.621037037037037
0;31016;0.5484994507140717
0;31017;1.1258637491141035
0;31047;0.7393483709273184
0;31011;1.118983957219251
0;31083;0.7740157480314961
0;31028;0.8161764705882353
0;31092;0.6844040247678018
0;31034;0.8174019607843137
0;31015;0.8694852941176471
0;31007;0.7588961510530138
0;31077;0.6112322791712106
0;31049;0.4844992050874404
0;31003;0.9000865051903114
0;31042;0.5554534313725491
0;31089;1.801470588235294
0;31027;0.6677389705882353
0;31073;0.5183823529411765
0;31051;0.5000000000000001
0;31093;1.1777777777777778
0;31010;0.7512254901960785
0;31082;0.776047261009667
0;31044;0.42006033182503766
0;31097;0.8711525307797539
0;31086;1.011165577342048
0;31072;0.7633513931888546
0;31025;0.734026369168357
0;31078;0.6520108043217286
0;31079;0.6005944931163956
0;31018;0.6126934984520124
0;31050;0.9776422764227642
0;31036;0.6350762527233115
0;31057;0.7508324084350723
0;31019;0.8171791443850269
0;31091;0.8740234375
0;31026;0.7794117647058824
0;31048;0.8656417112299465
0;31012;0.7585499316005472
0;31030;0.7623663101604278
0;31071;0.5776143790849673
0;31020;1.1811023622047243
0;31002;0.6946594427244581
0;31022;0.5086083213773315
0;31084;1.3832309043020192
0;31053;0.5724206349206349
0;31096;0.5238095238095238
0;31031;0.393251050420168
0;31004;0.8529411764705882
0;31009;0.6823529411764705
0;31052;0.7533422459893048
0;31090;0.4028799019607843
0;31038;0.8208661417322834
0;31065;0.6474867724867724
0;31045;1.2720588235294117
0;31066;2.560185185185185
0;31032;0.8813593004769474
0;31099;0.664154411764706
0;31088;0.5550284629981024
0;31080;0.8554572271386431
0;31046;0.9088114754098361
0;31085;0.6931372549019609
0;31081;1.0733944954128438
0;31055;0.7361111111111112
0;31067;0.44477611940298506
0;31076;0.38166144200626956
