;0;12;24;36;48;60;72;84;96;108;120;132;144;156;168;180;cod_regsaud
2013-01;1.0;;;;;;;;;;;;;;;;31097
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;31097
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;31097
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;31097
2018-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;31097
2019-01;4.0;4.0;4.0;4.0;4.0;4.0;;;;;;;;;;;31097
2021-01;6.0;5.0;5.0;3.0;;;;;;;;;;;;;31097
2022-01;3.0;3.0;3.0;;;;;;;;;;;;;;31097
2023-01;2.0;2.0;;;;;;;;;;;;;;;31097
2024-01;1.0;;;;;;;;;;;;;;;;31097
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;31025
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;31044
2018-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;31044
2019-01;2.0;;;;;;;;;;;;;;;;31044
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;31044
2009-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;31017
2010-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;31017
2011-01;1.0;;;;;;;;;;;;;;;;31017
2012-01;9.0;7.0;6.0;6.0;4.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;31017
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;31017
2014-01;4.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;31017
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;31017
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;31017
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;31017
2019-01;40.0;40.0;40.0;40.0;40.0;39.0;;;;;;;;;;;31017
2020-01;13.0;11.0;12.0;11.0;11.0;;;;;;;;;;;;31017
2021-01;7.0;7.0;7.0;7.0;;;;;;;;;;;;;31017
2022-01;6.0;5.0;4.0;;;;;;;;;;;;;;31017
2023-01;11.0;11.0;;;;;;;;;;;;;;;31017
2024-01;7.0;;;;;;;;;;;;;;;;31017
2009-01;18.0;17.0;17.0;14.0;14.0;13.0;13.0;13.0;13.0;12.0;12.0;11.0;11.0;11.0;11.0;11.0;31084
2010-01;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;31084
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;31084
2012-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;31084
2013-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;;;;;31084
2014-01;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;31084
2015-01;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;;31084
2017-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;31084
2018-01;2.0;1.0;1.0;1.0;;;;;;;;;;;;;31084
2020-01;5.0;5.0;5.0;5.0;5.0;;;;;;;;;;;;31084
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;31084
2022-01;5.0;5.0;4.0;;;;;;;;;;;;;;31084
2023-01;3.0;3.0;;;;;;;;;;;;;;;31084
2024-01;1.0;;;;;;;;;;;;;;;;31084
2009-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;31072
2012-01;1.0;;;;;;;;;;;;;;;;31072
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;31072
2014-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;31072
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;31072
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;31072
2018-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;31072
2019-01;1.0;;;;;;;;;;;;;;;;31072
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;31072
2024-01;1.0;;;;;;;;;;;;;;;;31072
2009-01;4.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;50001
2010-01;4.0;3.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;50001
2011-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;50001
2012-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;50001
2013-01;6.0;5.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;50001
2014-01;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;;;;;;50001
2015-01;6.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;;;;50001
2016-01;5.0;5.0;5.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;50001
2017-01;7.0;7.0;7.0;6.0;6.0;6.0;5.0;5.0;;;;;;;;;50001
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;50001
2019-01;4.0;4.0;3.0;3.0;1.0;1.0;;;;;;;;;;;50001
2020-01;5.0;5.0;4.0;4.0;3.0;;;;;;;;;;;;50001
2021-01;5.0;5.0;5.0;5.0;;;;;;;;;;;;;50001
2022-01;3.0;3.0;3.0;;;;;;;;;;;;;;50001
2023-01;4.0;4.0;;;;;;;;;;;;;;;50001
2024-01;4.0;;;;;;;;;;;;;;;;50001
2009-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;50003
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;50003
2011-01;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;;50003
2012-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;50003
2013-01;2.0;1.0;1.0;;;;;;;;;;;;;;50003
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;50003
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;50003
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;50003
2017-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;50003
2018-01;4.0;4.0;4.0;4.0;4.0;4.0;3.0;;;;;;;;;;50003
2020-01;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;;50003
2021-01;4.0;4.0;4.0;4.0;;;;;;;;;;;;;50003
2022-01;3.0;3.0;3.0;;;;;;;;;;;;;;50003
2023-01;1.0;1.0;;;;;;;;;;;;;;;50003
2024-01;1.0;;;;;;;;;;;;;;;;50003
2009-01;1.0;1.0;1.0;;;;;;;;;;;;;;50004
2010-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;1.0;1.0;1.0;1.0;1.0;;50004
2012-01;3.0;2.0;1.0;;;;;;;;;;;;;;50004
2013-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;50004
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;50004
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;50004
2016-01;1.0;1.0;;;1.0;1.0;1.0;1.0;1.0;;;;;;;;50004
2017-01;2.0;1.0;;;1.0;1.0;1.0;1.0;;;;;;;;;50004
2019-01;1.0;;;;;;;;;;;;;;;;50004
2020-01;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;50004
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;50004
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;50004
2009-01;12.0;12.0;12.0;12.0;12.0;9.0;9.0;9.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;5.0;15006
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;15006
2011-01;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;15006
2012-01;3.0;3.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;1.0;2.0;2.0;2.0;;;;15006
2013-01;10.0;7.0;7.0;7.0;7.0;9.0;9.0;8.0;8.0;8.0;7.0;7.0;;;;;15006
2014-01;3.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;15006
2015-01;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;15006
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;15006
2017-01;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;15006
2018-01;7.0;7.0;7.0;7.0;7.0;7.0;7.0;;;;;;;;;;15006
2019-01;10.0;10.0;9.0;10.0;9.0;7.0;;;;;;;;;;;15006
2020-01;5.0;4.0;4.0;4.0;1.0;;;;;;;;;;;;15006
2021-01;6.0;6.0;6.0;6.0;;;;;;;;;;;;;15006
2022-01;3.0;2.0;2.0;;;;;;;;;;;;;;15006
2023-01;4.0;4.0;;;;;;;;;;;;;;;15006
2024-01;2.0;;;;;;;;;;;;;;;;15006
2011-01;1.0;;;;;;;;;;;;;;;;15003
2012-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;15003
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;15003
2018-01;1.0;;;;;;;;;;;;;;;;15003
2019-01;2.0;2.0;2.0;2.0;1.0;;;;;;;;;;;;15003
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;15003
2023-01;1.0;;;;;;;;;;;;;;;;15003
2024-01;1.0;;;;;;;;;;;;;;;;15003
2009-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;15002
2010-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;;;;;;;15002
2013-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;15002
2018-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;15002
2019-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;15002
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;15002
2021-01;1.0;;;;;;;;;;;;;;;;15002
2024-01;1.0;;;;;;;;;;;;;;;;15002
2009-01;1.0;1.0;1.0;;;;;;;;;;;;;;25002
2013-01;1.0;;;;;;;;;;;;;;;;25002
2014-01;1.0;1.0;;;;;;;;;;;;;;;25002
2009-01;24.0;24.0;22.0;19.0;16.0;15.0;15.0;15.0;15.0;15.0;14.0;15.0;15.0;13.0;13.0;12.0;25001
2010-01;4.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;25001
2011-01;1.0;;;;;;;;;;;;;;;;25001
2012-01;3.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;25001
2013-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;;;;;25001
2014-01;4.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;25001
2015-01;4.0;4.0;4.0;4.0;4.0;3.0;4.0;4.0;4.0;4.0;;;;;;;25001
2016-01;2.0;1.0;1.0;1.0;;;;;;;;;;;;;25001
2017-01;5.0;4.0;4.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;25001
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;25001
2019-01;5.0;5.0;5.0;4.0;4.0;4.0;;;;;;;;;;;25001
2020-01;3.0;2.0;2.0;2.0;1.0;;;;;;;;;;;;25001
2021-01;7.0;5.0;5.0;5.0;;;;;;;;;;;;;25001
2022-01;8.0;8.0;7.0;;;;;;;;;;;;;;25001
2023-01;6.0;6.0;;;;;;;;;;;;;;;25001
2024-01;6.0;;;;;;;;;;;;;;;;25001
2009-01;1.0;1.0;1.0;;1.0;1.0;;;;;;;;;;;26003
2010-01;6.0;5.0;5.0;5.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;26003
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;26003
2012-01;9.0;9.0;9.0;9.0;9.0;9.0;8.0;9.0;9.0;9.0;9.0;8.0;8.0;;;;26003
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;26003
2015-01;1.0;;;;;;;;;;;;;;;;26003
2016-01;2.0;1.0;;;;;;;;;;;;;;;26003
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;26003
2019-01;3.0;3.0;2.0;2.0;2.0;2.0;;;;;;;;;;;26003
2020-01;5.0;4.0;3.0;4.0;4.0;;;;;;;;;;;;26003
2021-01;1.0;1.0;1.0;;;;;;;;;;;;;;26003
2022-01;4.0;3.0;3.0;;;;;;;;;;;;;;26003
2023-01;3.0;3.0;;;;;;;;;;;;;;;26003
2024-01;3.0;;;;;;;;;;;;;;;;26003
2009-01;46.0;45.0;45.0;39.0;39.0;38.0;38.0;35.0;34.0;32.0;32.0;30.0;29.0;23.0;24.0;20.0;26010
2010-01;12.0;11.0;11.0;9.0;9.0;9.0;8.0;8.0;7.0;7.0;7.0;7.0;6.0;6.0;8.0;;26010
2011-01;10.0;9.0;9.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;6.0;;;26010
2012-01;18.0;17.0;17.0;17.0;16.0;16.0;16.0;16.0;15.0;15.0;15.0;15.0;16.0;;;;26010
2013-01;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;;;;;26010
2014-01;59.0;56.0;51.0;47.0;45.0;43.0;42.0;42.0;17.0;19.0;20.0;;;;;;26010
2015-01;26.0;25.0;23.0;22.0;20.0;21.0;22.0;14.0;13.0;14.0;;;;;;;26010
2016-01;32.0;27.0;24.0;20.0;21.0;21.0;18.0;18.0;18.0;;;;;;;;26010
2017-01;25.0;18.0;13.0;9.0;9.0;10.0;11.0;9.0;;;;;;;;;26010
2018-01;48.0;24.0;22.0;18.0;15.0;16.0;15.0;;;;;;;;;;26010
2019-01;49.0;23.0;21.0;19.0;18.0;19.0;;;;;;;;;;;26010
2020-01;23.0;17.0;16.0;15.0;14.0;;;;;;;;;;;;26010
2021-01;80.0;60.0;34.0;31.0;;;;;;;;;;;;;26010
2022-01;66.0;66.0;64.0;;;;;;;;;;;;;;26010
2023-01;28.0;22.0;;;;;;;;;;;;;;;26010
2024-01;32.0;;;;;;;;;;;;;;;;26010
2022-01;1.0;1.0;;;;;;;;;;;;;;;22011
2024-01;1.0;;;;;;;;;;;;;;;;22011
2009-01;12.0;12.0;12.0;10.0;9.0;9.0;9.0;8.0;8.0;8.0;7.0;6.0;6.0;6.0;5.0;5.0;41002
2010-01;11.0;10.0;8.0;7.0;7.0;7.0;7.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;;41002
2011-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;41002
2012-01;8.0;8.0;8.0;6.0;6.0;7.0;8.0;8.0;7.0;6.0;6.0;6.0;6.0;;;;41002
2013-01;9.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;;;;;41002
2014-01;9.0;8.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;7.0;8.0;;;;;;41002
2015-01;7.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;;41002
2016-01;20.0;19.0;18.0;16.0;16.0;16.0;15.0;15.0;15.0;;;;;;;;41002
2017-01;15.0;15.0;15.0;14.0;12.0;12.0;12.0;12.0;;;;;;;;;41002
2018-01;12.0;12.0;11.0;10.0;9.0;10.0;10.0;;;;;;;;;;41002
2019-01;14.0;14.0;13.0;13.0;13.0;13.0;;;;;;;;;;;41002
2020-01;30.0;29.0;28.0;27.0;24.0;;;;;;;;;;;;41002
2021-01;13.0;13.0;12.0;12.0;;;;;;;;;;;;;41002
2022-01;12.0;12.0;12.0;;;;;;;;;;;;;;41002
2023-01;23.0;23.0;;;;;;;;;;;;;;;41002
2024-01;6.0;;;;;;;;;;;;;;;;41002
2009-01;3.0;3.0;2.0;;;;;;;;;;;;;;41010
2010-01;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;41010
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41010
2012-01;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;;;;41010
2013-01;4.0;4.0;4.0;4.0;4.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;;;;;41010
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41010
2015-01;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41010
2016-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;41010
2017-01;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;41010
2018-01;4.0;4.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;41010
2019-01;4.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;;41010
2020-01;2.0;2.0;1.0;2.0;2.0;;;;;;;;;;;;41010
2022-01;4.0;4.0;4.0;;;;;;;;;;;;;;41010
2023-01;3.0;3.0;;;;;;;;;;;;;;;41010
2009-01;9.0;9.0;9.0;5.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;41015
2010-01;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;41015
2011-01;2.0;;;;;;;;;;;;;;;;41015
2012-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;41015
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;41015
2014-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;41015
2016-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41015
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;41015
2019-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;41015
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41015
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41015
2022-01;3.0;3.0;3.0;;;;;;;;;;;;;;41015
2023-01;2.0;2.0;;;;;;;;;;;;;;;41015
2024-01;3.0;;;;;;;;;;;;;;;;41015
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;41008
2012-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;41008
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;41008
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41008
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41008
2022-01;1.0;1.0;;;;;;;;;;;;;;;41008
2009-01;9.0;9.0;8.0;7.0;7.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;41017
2010-01;8.0;8.0;7.0;7.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;41017
2011-01;12.0;12.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;;;41017
2012-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;41017
2013-01;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;41017
2014-01;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;;;;;;41017
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41017
2016-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;;;;;;;;41017
2017-01;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;;;;;;;;;41017
2018-01;7.0;7.0;7.0;7.0;7.0;7.0;7.0;;;;;;;;;;41017
2019-01;10.0;10.0;9.0;9.0;9.0;8.0;;;;;;;;;;;41017
2020-01;9.0;9.0;9.0;8.0;7.0;;;;;;;;;;;;41017
2021-01;5.0;5.0;5.0;5.0;;;;;;;;;;;;;41017
2022-01;5.0;5.0;3.0;;;;;;;;;;;;;;41017
2023-01;6.0;5.0;;;;;;;;;;;;;;;41017
2024-01;1.0;;;;;;;;;;;;;;;;41017
2010-01;1.0;1.0;;;;;;;;;;;;;;;41014
2012-01;2.0;1.0;1.0;;;;;;;;;;;;;;41014
2014-01;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;41014
2015-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;41014
2022-01;1.0;1.0;;;;;;;;;;;;;;;41014
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41018
2024-01;1.0;;;;;;;;;;;;;;;;41018
2009-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;41005
2013-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41005
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41005
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;41005
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;41005
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41005
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41005
2023-01;1.0;;;;;;;;;;;;;;;;41005
2024-01;2.0;;;;;;;;;;;;;;;;41005
2009-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;41007
2013-01;1.0;1.0;1.0;;;;;;;;;;;;;;41007
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;41007
2017-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41007
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;41007
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;41007
2023-01;2.0;2.0;;;;;;;;;;;;;;;41007
2024-01;1.0;;;;;;;;;;;;;;;;41007
2018-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;41001
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;41001
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;41001
2009-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;41003
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;41003
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41003
2012-01;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;41003
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;41003
2015-01;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;;;;;;;41003
2016-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41003
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;41003
2020-01;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;;41003
2021-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;41003
2023-01;2.0;2.0;;;;;;;;;;;;;;;41003
2024-01;1.0;;;;;;;;;;;;;;;;41003
2009-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;41011
2010-01;1.0;1.0;1.0;;;;;;;1.0;1.0;1.0;1.0;1.0;1.0;;41011
2020-01;1.0;1.0;1.0;;;;;;;;;;;;;;41011
2012-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;41020
2017-01;1.0;;;;;;;;;;;;;;;;41020
2019-01;5.0;4.0;4.0;3.0;3.0;3.0;;;;;;;;;;;41020
2020-01;1.0;1.0;;;;;;;;;;;;;;;41020
2021-01;3.0;3.0;3.0;3.0;;;;;;;;;;;;;41020
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;41020
2024-01;3.0;;;;;;;;;;;;;;;;41020
2009-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;41006
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;41006
2023-01;1.0;1.0;;;;;;;;;;;;;;;41006
2009-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;14001
2010-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;14001
2011-01;1.0;;;;;;;;;1.0;1.0;1.0;;1.0;;;14001
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;14001
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;14001
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;43014
2011-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;;43014
2013-01;1.0;;;;;;;;;;;;;;;;43014
